BioGRID ID Interactor A,BioGRID ID Interactor B,Official Symbol Interactor A,Official Symbol Interactor B,Experimental System
4383941,112550,nsp3ab,SP1,Affinity Capture-MS
4383941,112119,nsp3ab,RPS11,Affinity Capture-MS
4383941,119570,nsp3ab,PTPLAD1,Affinity Capture-MS
4383941,118116,nsp3ab,DIMT1,Affinity Capture-MS
4383941,112131,nsp3ab,RPS16,Affinity Capture-MS
4383941,111592,nsp3ab,MAP2K3,Affinity Capture-MS
4383941,114031,nsp3ab,CUL2,Affinity Capture-MS
4383941,116586,nsp3ab,ATF6,Affinity Capture-MS
4383941,127135,nsp3ab,DIRAS1,Affinity Capture-MS
4383941,126558,nsp3ab,APOOL,Affinity Capture-MS
4383941,112464,nsp3ab,SLC25A1,Affinity Capture-MS
4383941,117146,nsp3ab,ZMYND8,Affinity Capture-MS
4383941,117666,nsp3ab,ERAL1,Affinity Capture-MS
4383941,115894,nsp3ab,MTX2,Affinity Capture-MS
4383941,113509,nsp3ab,VEZF1,Affinity Capture-MS
4383941,107747,nsp3ab,COX15,Affinity Capture-MS
4383941,114954,nsp3ab,CREB5,Affinity Capture-MS
4383941,122106,nsp3ab,TFB2M,Affinity Capture-MS
4383941,112553,nsp3ab,SP3,Affinity Capture-MS
4383941,110415,nsp3ab,MGST3,Affinity Capture-MS
4383941,112551,nsp3ab,SP2,Affinity Capture-MS
4383941,112088,nsp3ab,RPL38,Affinity Capture-MS
4383941,114136,nsp3ab,MADD,Affinity Capture-MS
4383941,112398,nsp3ab,SLC1A3,Affinity Capture-MS
4383941,124002,nsp3ab,SLC25A33,Affinity Capture-MS
4383941,123553,nsp3ab,ITM2C,Affinity Capture-MS
4383941,106957,nsp3ab,ATF3,Affinity Capture-MS
4383941,109314,nsp3ab,HTT,Affinity Capture-MS
4383941,124579,nsp3ab,PNPT1,Affinity Capture-MS
4383941,131945,nsp3ab,FAM73A,Affinity Capture-MS
4383941,116526,nsp3ab,CHSY1,Affinity Capture-MS
4383941,113727,nsp3ab,SLC25A16,Affinity Capture-MS
4383941,114874,nsp3ab,AKAP5,Affinity Capture-MS
4383941,107340,nsp3ab,CCNG1,Affinity Capture-MS
4383941,114327,nsp3ab,PEX11B,Affinity Capture-MS
4383888,110434,nsp3ab,MKI67,Affinity Capture-MS
4383888,108019,nsp3ab,DDX1,Affinity Capture-MS
4383888,109404,nsp3ab,HMMR,Affinity Capture-MS
4383888,111403,nsp3ab,EXOSC10,Affinity Capture-MS
4383888,115024,nsp3ab,EIF5B,Affinity Capture-MS
4383888,119570,nsp3ab,PTPLAD1,Affinity Capture-MS
4383888,112055,nsp3ab,RPL11,Affinity Capture-MS
4383888,114618,nsp3ab,ARHGEF2,Affinity Capture-MS
4383888,119650,nsp3ab,C14orf166,Affinity Capture-MS
4383888,112657,nsp3ab,STAU1,Affinity Capture-MS
4383888,121540,nsp3ab,LRRC47,Affinity Capture-MS
4383888,125269,nsp3ab,TOE1,Affinity Capture-MS
4383888,112605,nsp3ab,SRP14,Affinity Capture-MS
4383888,111161,nsp3ab,PDCD2,Affinity Capture-MS
4383888,130859,nsp3ab,MSL1,Affinity Capture-MS
4383888,127135,nsp3ab,DIRAS1,Affinity Capture-MS
4383888,126558,nsp3ab,APOOL,Affinity Capture-MS
4383888,114651,nsp3ab,VAPA,Affinity Capture-MS
4383888,109820,nsp3ab,FOXK2,Affinity Capture-MS
4383888,117059,nsp3ab,SUZ12,Affinity Capture-MS
4383888,118856,nsp3ab,THYN1,Affinity Capture-MS
4383888,107427,nsp3ab,CDC20,Affinity Capture-MS
4383888,120437,nsp3ab,RBM28,Affinity Capture-MS
4383888,112144,nsp3ab,RPS25,Affinity Capture-MS
4383888,107838,nsp3ab,CSNK1E,Affinity Capture-MS
4383888,112757,nsp3ab,TARBP1,Affinity Capture-MS
4383888,112087,nsp3ab,RPL37A,Affinity Capture-MS
4383888,124764,nsp3ab,TMEM55B,Affinity Capture-MS
4383888,124492,nsp3ab,ZCCHC3,Affinity Capture-MS
4383888,123817,nsp3ab,SPRTN,Affinity Capture-MS
4383888,121970,nsp3ab,FAM204A,Affinity Capture-MS
4383888,122672,nsp3ab,PAGR1,Affinity Capture-MS
4383888,112078,nsp3ab,RPL29,Affinity Capture-MS
4383888,125360,nsp3ab,ESCO1,Affinity Capture-MS
4383888,106957,nsp3ab,ATF3,Affinity Capture-MS
4383888,109929,nsp3ab,JUNB,Affinity Capture-MS
4383888,126519,nsp3ab,RPP25L,Affinity Capture-MS
4383888,112950,nsp3ab,SEC62,Affinity Capture-MS
4383888,113727,nsp3ab,SLC25A16,Affinity Capture-MS
4383888,114874,nsp3ab,AKAP5,Affinity Capture-MS
4383888,110607,nsp3ab,MT1X,Affinity Capture-MS
4383852,114908,nsp3,BAG2,Affinity Capture-MS
4383852,107271,nsp3,CANX,Affinity Capture-MS
4383852,115941,nsp3,CERS1,Affinity Capture-MS
4383852,113920,nsp3,FZD7,Affinity Capture-MS
4383852,113246,nsp3,KDM6A,Affinity Capture-MS
4383852,121610,nsp3,LRRC7,Affinity Capture-MS
4383852,756078,nsp3,UPK3BL,Affinity Capture-MS
4383852,124834,nsp3,RNF185,Affinity Capture-MS
4383852,112216,nsp3,SC5D,Affinity Capture-MS
4383852,121810,nsp3,SRPRB,Affinity Capture-MS
4383852,114591,nsp3,SYNGR2,Affinity Capture-MS
4383941,115490,nsp3ab,ALG3,Affinity Capture-MS
4383941,121431,nsp3ab,ANKRD50,Affinity Capture-MS
4383941,125602,nsp3ab,ANTXR2,Affinity Capture-MS
4383941,114908,nsp3ab,BAG2,Affinity Capture-MS
4383941,113647,nsp3ab,BAG6,Affinity Capture-MS
4383941,107271,nsp3ab,CANX,Affinity Capture-MS
4383941,107415,nsp3ab,CD151,Affinity Capture-MS
4383941,115941,nsp3ab,CERS1,Affinity Capture-MS
4383941,107967,nsp3ab,CYP51A1,Affinity Capture-MS
4383941,113920,nsp3ab,FZD7,Affinity Capture-MS
4383941,119636,nsp3ab,GET4,Affinity Capture-MS
4383941,123525,nsp3ab,LMAN2L,Affinity Capture-MS
4383941,121610,nsp3ab,LRRC7,Affinity Capture-MS
4383941,119495,nsp3ab,MBTPS2,Affinity Capture-MS
4383941,111356,nsp3ab,PLG,Affinity Capture-MS
4383941,756078,nsp3ab,UPK3BL,Affinity Capture-MS
4383941,124834,nsp3ab,RNF185,Affinity Capture-MS
4383941,111975,nsp3ab,RNF5,Affinity Capture-MS
4383941,112216,nsp3ab,SC5D,Affinity Capture-MS
4383941,121810,nsp3ab,SRPRB,Affinity Capture-MS
4383941,128394,nsp3ab,STT3B,Affinity Capture-MS
4383941,122472,nsp3ab,VKORC1,Affinity Capture-MS
4383941,123038,nsp3ab,WLS,Affinity Capture-MS
4383888,106602,nsp3ab,ACTN1,Affinity Capture-MS
4383888,114290,nsp3ab,ADAM9,Affinity Capture-MS
4383888,121431,nsp3ab,ANKRD50,Affinity Capture-MS
4383888,115162,nsp3ab,ARHGAP11A,Affinity Capture-MS
4383888,122473,nsp3ab,C19orf43,Affinity Capture-MS
4383888,107609,nsp3ab,CLK3,Affinity Capture-MS
4383888,122000,nsp3ab,CXorf56,Affinity Capture-MS
4383888,130475,nsp3ab,DDX51,Affinity Capture-MS
4383888,124527,nsp3ab,DOCK7,Affinity Capture-MS
4383888,127817,nsp3ab,FAM134C,Affinity Capture-MS
4383888,109189,nsp3ab,GSN,Affinity Capture-MS
4383888,109914,nsp3ab,ITPR2,Affinity Capture-MS
4383888,119559,nsp3ab,LIMA1,Affinity Capture-MS
4383888,124307,nsp3ab,LRCH3,Affinity Capture-MS
4383888,120825,nsp3ab,MAP7D1,Affinity Capture-MS
4383888,110398,nsp3ab,MFGE8,Affinity Capture-MS
4383888,110727,nsp3ab,MYO1E,Affinity Capture-MS
4383888,121005,nsp3ab,MYO5C,Affinity Capture-MS
4383888,123023,nsp3ab,NOL10,Affinity Capture-MS
4383888,122825,nsp3ab,NOL9,Affinity Capture-MS
4383888,110980,nsp3ab,NUMA1,Affinity Capture-MS
4383888,116633,nsp3ab,PDCD11,Affinity Capture-MS
4383888,116068,nsp3ab,PGRMC1,Affinity Capture-MS
4383888,121141,nsp3ab,PPAN,Affinity Capture-MS
4383888,111493,nsp3ab,PPP1CA,Affinity Capture-MS
4383888,111747,nsp3ab,PTPN13,Affinity Capture-MS
4383888,116668,nsp3ab,RBM34,Affinity Capture-MS
4383888,112707,nsp3ab,SVIL,Affinity Capture-MS
4383888,115698,nsp3ab,TMEM147,Affinity Capture-MS
4383888,112966,nsp3ab,TMOD1,Affinity Capture-MS
4383888,118899,nsp3ab,TMOD3,Affinity Capture-MS
4383888,127001,nsp3ab,TOM1L2,Affinity Capture-MS
4383888,115207,nsp3ab,URB1,Affinity Capture-MS
4383888,116026,nsp3ab,UTP14A,Affinity Capture-MS
4383888,126399,nsp3ab,WDR36,Affinity Capture-MS
4383888,115684,nsp3ab,YAP1,Affinity Capture-MS
4383852,109364,nsp3,HLA-DQB1,Affinity Capture-MS
4383852,311393,nsp3,TMEM231,Affinity Capture-MS
4383852,111975,nsp3,RNF5,Affinity Capture-MS
4383852,128987,nsp3,CERS6,Affinity Capture-MS
4383852,124816,nsp3,DERL3,Affinity Capture-MS
4383852,128288,nsp3,C1orf86,Affinity Capture-MS
4383852,123999,nsp3,YIPF4,Affinity Capture-MS
4383852,122511,nsp3,ALG8,Affinity Capture-MS
4383852,115081,nsp3,DOCK4,Affinity Capture-MS
4383852,120462,nsp3,TMEM33,Affinity Capture-MS
4383852,122472,nsp3,VKORC1,Affinity Capture-MS
4383852,115287,nsp3,SLC23A2,Affinity Capture-MS
4383852,116145,nsp3,KDELR1,Affinity Capture-MS
4383852,113547,nsp3,ZNF217,Affinity Capture-MS
4383852,119554,nsp3,GPR89B,Affinity Capture-MS
4383852,117357,nsp3,TMEM184B,Affinity Capture-MS
4383852,114914,nsp3,EI24,Affinity Capture-MS
4383852,108063,nsp3,DHCR7,Affinity Capture-MS
4383852,123311,nsp3,COL18A1,Affinity Capture-MS
4383852,121515,nsp3,RHBDD2,Affinity Capture-MS
4383852,118968,nsp3,SEC61A1,Affinity Capture-MS
4383852,116205,nsp3,KDELR3,Affinity Capture-MS
4383852,128393,nsp3,PTPLB,Affinity Capture-MS
4383852,113801,nsp3,SLC7A5,Affinity Capture-MS
4383852,119495,nsp3,MBTPS2,Affinity Capture-MS
4383852,107003,nsp3,ATP5G3,Affinity Capture-MS
4383852,128491,nsp3,SLC44A5,Affinity Capture-MS
4383852,119570,nsp3,PTPLAD1,Affinity Capture-MS
4383852,118868,nsp3,TMEM208,Affinity Capture-MS
4383852,108133,nsp3,DPAGT1,Affinity Capture-MS
4383852,117032,nsp3,TRAM1,Affinity Capture-MS
4383852,110182,nsp3,FADS3,Affinity Capture-MS
4383852,107168,nsp3,TSPO,Affinity Capture-MS
4383852,123929,nsp3,MYH16,Affinity Capture-MS
4383852,115490,nsp3,ALG3,Affinity Capture-MS
4383852,113637,nsp3,REEP5,Affinity Capture-MS
4383852,127391,nsp3,TTC14,Affinity Capture-MS
4383852,115698,nsp3,TMEM147,Affinity Capture-MS
4383852,117332,nsp3,SLC39A6,Affinity Capture-MS
4383852,127558,nsp3,VKORC1L1,Affinity Capture-MS
4383852,113652,nsp3,SLC39A7,Affinity Capture-MS
4383852,114592,nsp3,SYNGR1,Affinity Capture-MS
4383852,112703,nsp3,SURF4,Affinity Capture-MS
4383852,126972,nsp3,CMTM4,Affinity Capture-MS
4383852,111264,nsp3,PHB,Affinity Capture-MS
4383852,121430,nsp3,SLC39A10,Affinity Capture-MS
4383852,116459,nsp3,PHB2,Affinity Capture-MS
4383852,107560,nsp3,CHRNA5,Affinity Capture-MS
4383852,122559,nsp3,DERL1,Affinity Capture-MS
4383852,318199,nsp3,SYS1,Affinity Capture-MS
4383852,123499,nsp3,PTDSS2,Affinity Capture-MS
4383852,122941,nsp3,FAM57A,Affinity Capture-MS
4383852,122307,nsp3,ARV1,Affinity Capture-MS
4383852,117370,nsp3,YIPF3,Affinity Capture-MS
4383852,115135,nsp3,PTDSS1,Affinity Capture-MS
4383852,122524,nsp3,TMEM109,Affinity Capture-MS
4383852,110631,nsp3,ND1,Affinity Capture-MS
4383852,122575,nsp3,MFSD11,Affinity Capture-MS
4383852,107031,nsp3,AUP1,Affinity Capture-MS
4383852,119296,nsp3,APH1A,Affinity Capture-MS
4383852,108449,nsp3,F2RL1,Affinity Capture-MS
4383852,116961,nsp3,NCSTN,Affinity Capture-MS
4383852,138926,nsp3,GPX8,Affinity Capture-MS
4383852,115859,nsp3,ERLIN1,Affinity Capture-MS
4383852,113304,nsp3,WFS1,Affinity Capture-MS
4383852,109908,nsp3,STT3A,Affinity Capture-MS
4383852,124888,nsp3,RFT1,Affinity Capture-MS
4383852,113260,nsp3,VDAC2,Affinity Capture-MS
4383852,117063,nsp3,SLC39A14,Affinity Capture-MS
4383852,114900,nsp3,TECR,Affinity Capture-MS
4383852,106978,nsp3,ATP2A2,Affinity Capture-MS
4383941,109364,nsp3ab,HLA-DQB1,Affinity Capture-MS
4383941,311393,nsp3ab,TMEM231,Affinity Capture-MS
4383941,128987,nsp3ab,CERS6,Affinity Capture-MS
4383941,124816,nsp3ab,DERL3,Affinity Capture-MS
4383941,123999,nsp3ab,YIPF4,Affinity Capture-MS
4383941,122511,nsp3ab,ALG8,Affinity Capture-MS
4383941,120462,nsp3ab,TMEM33,Affinity Capture-MS
4383941,116145,nsp3ab,KDELR1,Affinity Capture-MS
4383941,109681,nsp3ab,IFNGR1,Affinity Capture-MS
4383941,116205,nsp3ab,KDELR3,Affinity Capture-MS
4383941,117332,nsp3ab,SLC39A6,Affinity Capture-MS
4383941,135912,nsp3ab,NOMO3,Affinity Capture-MS
4383941,107560,nsp3ab,CHRNA5,Affinity Capture-MS
4383941,318199,nsp3ab,SYS1,Affinity Capture-MS
4383941,122524,nsp3ab,TMEM109,Affinity Capture-MS
4383941,119296,nsp3ab,APH1A,Affinity Capture-MS
4383941,116961,nsp3ab,NCSTN,Affinity Capture-MS
4383941,115896,nsp3ab,SPINT2,Affinity Capture-MS
4383941,107408,nsp3ab,CD70,Affinity Capture-MS
4383941,113304,nsp3ab,WFS1,Affinity Capture-MS
4383941,116229,nsp3ab,B4GAT1,Affinity Capture-MS
4383941,113317,nsp3ab,WNT10B,Affinity Capture-MS
4383941,106971,nsp3ab,ATP1B1,Affinity Capture-MS
4383941,115806,nsp3ab,AGPAT2,Affinity Capture-MS
4383941,119401,nsp3ab,COX16,Affinity Capture-MS
4383941,114888,nsp3ab,ADAMTS1,Affinity Capture-MS
4383941,123013,nsp3ab,SLC35E1,Affinity Capture-MS
4383941,126171,nsp3ab,PIGU,Affinity Capture-MS
4383941,122729,nsp3ab,CHPF,Affinity Capture-MS
4383941,112214,nsp3ab,MSMO1,Affinity Capture-MS
4383941,119484,nsp3ab,THEM6,Affinity Capture-MS
4383941,117565,nsp3ab,TCTN3,Affinity Capture-MS
4383941,124085,nsp3ab,SYVN1,Affinity Capture-MS
4383941,120872,nsp3ab,TMEM30A,Affinity Capture-MS
4383941,119899,nsp3ab,RIPK4,Affinity Capture-MS
4383941,113215,nsp3ab,UGT8,Affinity Capture-MS
4383941,121914,nsp3ab,ELOVL5,Affinity Capture-MS
4383941,114397,nsp3ab,SQSTM1,Affinity Capture-MS
4383941,120093,nsp3ab,TMEM106B,Affinity Capture-MS
4383941,118844,nsp3ab,C1GALT1C1,Affinity Capture-MS
4383941,119633,nsp3ab,PIGT,Affinity Capture-MS
4383941,123354,nsp3ab,CLPTM1L,Affinity Capture-MS
4383941,117173,nsp3ab,PLD3,Affinity Capture-MS
4383941,122451,nsp3ab,CHID1,Affinity Capture-MS
4383941,108861,nsp3ab,GALNT1,Affinity Capture-MS
4383941,108193,nsp3ab,TOR1A,Affinity Capture-MS
4383941,116427,nsp3ab,NRM,Affinity Capture-MS
4383941,121635,nsp3ab,TMEM181,Affinity Capture-MS
4383941,110251,nsp3ab,M6PR,Affinity Capture-MS
4383941,120220,nsp3ab,PIGG,Affinity Capture-MS
4383941,124814,nsp3ab,TMEM259,Affinity Capture-MS
4383941,114172,nsp3ab,STC2,Affinity Capture-MS
4383941,115741,nsp3ab,SLC25A17,Affinity Capture-MS
4383941,124671,nsp3ab,HS6ST2,Affinity Capture-MS
4383941,114665,nsp3ab,CCPG1,Affinity Capture-MS
4383941,122731,nsp3ab,RNF128,Affinity Capture-MS
4383941,124028,nsp3ab,TMEM246,Affinity Capture-MS
4383941,115521,nsp3ab,MFSD10,Affinity Capture-MS
4383941,116103,nsp3ab,YIF1A,Affinity Capture-MS
4383941,127028,nsp3ab,TMEM199,Affinity Capture-MS
4383888,124816,nsp3ab,DERL3,Affinity Capture-MS
4383888,122511,nsp3ab,ALG8,Affinity Capture-MS
4383888,120462,nsp3ab,TMEM33,Affinity Capture-MS
4383888,112216,nsp3ab,SC5D,Affinity Capture-MS
4383888,118868,nsp3ab,TMEM208,Affinity Capture-MS
4383888,115941,nsp3ab,CERS1,Affinity Capture-MS
4383888,117332,nsp3ab,SLC39A6,Affinity Capture-MS
4383888,121430,nsp3ab,SLC39A10,Affinity Capture-MS
4383888,122137,nsp3ab,LMBR1,Affinity Capture-MS
4383888,107271,nsp3ab,CANX,Affinity Capture-MS
4383888,119296,nsp3ab,APH1A,Affinity Capture-MS
4383888,113304,nsp3ab,WFS1,Affinity Capture-MS
4383888,113317,nsp3ab,WNT10B,Affinity Capture-MS
4383888,110616,nsp3ab,COX2,Affinity Capture-MS
4383888,117342,nsp3ab,SAMM50,Affinity Capture-MS
4383888,107477,nsp3ab,CLGN,Affinity Capture-MS
4383888,126171,nsp3ab,PIGU,Affinity Capture-MS
4383888,121575,nsp3ab,COG6,Affinity Capture-MS
4383888,112214,nsp3ab,MSMO1,Affinity Capture-MS
4383888,110295,nsp3ab,MAN2A2,Affinity Capture-MS
4383888,119484,nsp3ab,THEM6,Affinity Capture-MS
4383888,124085,nsp3ab,SYVN1,Affinity Capture-MS
4383888,119633,nsp3ab,PIGT,Affinity Capture-MS
4383888,115834,nsp3ab,POMT1,Affinity Capture-MS
4383888,116318,nsp3ab,GLMN,Affinity Capture-MS
4383888,112300,nsp3ab,SEL1L,Affinity Capture-MS
4383888,106835,nsp3ab,APOB,Affinity Capture-MS
4383888,121635,nsp3ab,TMEM181,Affinity Capture-MS
4383888,116401,nsp3ab,RNF139,Affinity Capture-MS
4383888,120220,nsp3ab,PIGG,Affinity Capture-MS
4383888,124814,nsp3ab,TMEM259,Affinity Capture-MS
4383888,118096,nsp3ab,ERLEC1,Affinity Capture-MS
4383888,116364,nsp3ab,ABCB8,Affinity Capture-MS
4383888,116868,nsp3ab,LPHN2,Affinity Capture-MS
4383888,111736,nsp3ab,PTPN1,Affinity Capture-MS
4383888,116701,nsp3ab,CAND2,Affinity Capture-MS
4383888,121393,nsp3ab,ATP13A1,Affinity Capture-MS
4383888,122731,nsp3ab,RNF128,Affinity Capture-MS
4383888,116156,nsp3ab,OS9,Affinity Capture-MS
4383888,115521,nsp3ab,MFSD10,Affinity Capture-MS
4383888,112464,nsp3ab,SLC25A1,Affinity Capture-MS
4383888,113759,nsp3ab,AAAS,Affinity Capture-MS
4383888,124379,nsp3ab,LTV1,Affinity Capture-MS
4383888,117017,nsp3ab,SF3B1,Affinity Capture-MS
4383888,115089,nsp3ab,LAPTM4A,Affinity Capture-MS
4383888,121521,nsp3ab,BIRC6,Affinity Capture-MS
4383888,113003,nsp3ab,TOP1,Affinity Capture-MS
4383888,115869,nsp3ab,IVNS1ABP,Affinity Capture-MS
4383888,127028,nsp3ab,TMEM199,Affinity Capture-MS
107777,4383916,CREBBP,N,Biochemical Activity
114375,4383916,KAT2B,N,Biochemical Activity
108918,4383916,KAT2A,N,Biochemical Activity
107777,4383847,CREBBP,N,Biochemical Activity
114375,4383847,KAT2B,N,Biochemical Activity
108918,4383847,KAT2A,N,Biochemical Activity
115239,109654,RABGAP1L,IFI16,Proximity Label-MS
115239,109320,RABGAP1L,HELLS,Proximity Label-MS
115239,121273,RABGAP1L,XAB2,Proximity Label-MS
115239,111812,RABGAP1L,RAB27B,Proximity Label-MS
115239,112798,RABGAP1L,TCF12,Proximity Label-MS
115239,109929,RABGAP1L,JUNB,Proximity Label-MS
115239,116425,RABGAP1L,SNF8,Proximity Label-MS
115239,113833,RABGAP1L,SYMPK,Proximity Label-MS
115239,117336,RABGAP1L,LSM4,Proximity Label-MS
115239,123936,RABGAP1L,FAR1,Proximity Label-MS
115239,123322,RABGAP1L,ZFP91,Proximity Label-MS
115239,120829,RABGAP1L,CCDC88A,Proximity Label-MS
115239,122390,RABGAP1L,VPS33A,Proximity Label-MS
4383862,112937,nsp14,TJP1,Affinity Capture-Western
4383864,112937,nsp16,TJP1,Affinity Capture-Western
4383846,106711,M,AKT2,Proximity Label-MS
4383846,107022,M,ATP7B,Proximity Label-MS
4383846,108608,M,FLOT2,Proximity Label-MS
4383846,114903,M,GOSR1,Proximity Label-MS
4383846,120980,M,GPRC5C,Proximity Label-MS
4383846,109406,M,HMOX2,Proximity Label-MS
4383846,109894,M,ITGB1,Proximity Label-MS
4383846,121191,M,JPH1,Proximity Label-MS
4383846,121275,M,C5orf15,Proximity Label-MS
4383846,120534,M,KIRREL,Proximity Label-MS
4383846,117127,M,LEMD3,Proximity Label-MS
4383846,114486,M,MPZL1,Proximity Label-MS
4383846,120064,M,MXRA8,Proximity Label-MS
4383846,117441,M,PVRL3,Proximity Label-MS
4383846,110830,M,NEO1,Proximity Label-MS
4383846,114072,M,PPFIA1,Proximity Label-MS
4383846,116653,M,RAB21,Proximity Label-MS
4383846,113637,M,REEP5,Proximity Label-MS
4383846,112447,M,SLC12A2,Proximity Label-MS
4383846,122373,M,SLC26A6,Proximity Label-MS
4383846,119943,M,SLC38A2,Proximity Label-MS
4383846,114073,M,SLC43A1,Proximity Label-MS
4383846,114876,M,SLC4A7,Proximity Label-MS
4383846,112424,M,SLC6A6,Proximity Label-MS
4383846,113801,M,SLC7A5,Proximity Label-MS
4383846,118180,M,SLCO4A1,Proximity Label-MS
4383846,114303,M,SNAP23,Proximity Label-MS
4383846,125534,M,SNAP47,Proximity Label-MS
4383846,114469,M,STBD1,Proximity Label-MS
4383846,120533,M,STEAP3,Proximity Label-MS
4383846,115732,M,TIMM44,Proximity Label-MS
4383846,117188,M,TMEM2,Proximity Label-MS
4383846,120454,M,TMEM38B,Proximity Label-MS
4383846,115117,M,KIAA0195,Proximity Label-MS
4383846,123510,M,TMX1,Proximity Label-MS
4383846,117543,M,TOR1AIP1,Proximity Label-MS
4383846,116799,M,UBXN4,Proximity Label-MS
4383846,114221,M,VAMP8,Proximity Label-MS
4383846,115895,M,YKT6,Proximity Label-MS
4383846,119455,M,ZDHHC3,Proximity Label-MS
4383847,116885,N,AGTPBP1,Proximity Label-MS
4383847,125643,N,ANAPC16,Proximity Label-MS
4383847,107590,N,AP3S1,Proximity Label-MS
4383847,106821,N,APC,Proximity Label-MS
4383847,127632,N,CAMSAP1,Proximity Label-MS
4383847,116475,N,CASC3,Proximity Label-MS
4383847,127431,N,CCDC50,Proximity Label-MS
4383847,115193,N,CEP170,Proximity Label-MS
4383847,117462,N,CHMP2B,Proximity Label-MS
4383847,121687,N,KIAA1524,Proximity Label-MS
4383847,117755,N,CKAP2,Proximity Label-MS
4383847,116984,N,COMMD3,Proximity Label-MS
4383847,107860,N,CSTF2,Proximity Label-MS
4383847,108153,N,DRG2,Proximity Label-MS
4383847,116805,N,FAM120A,Proximity Label-MS
4383847,114163,N,FAM193A,Proximity Label-MS
4383847,115189,N,FARP2,Proximity Label-MS
4383847,116947,N,LARP1,Proximity Label-MS
4383847,125238,N,LARP4,Proximity Label-MS
4383847,114838,N,MAP4K4,Proximity Label-MS
4383847,124933,N,MEX3A,Proximity Label-MS
4383847,115493,N,MPHOSPH9,Proximity Label-MS
4383847,123111,N,MZT2B,Proximity Label-MS
4383847,110748,N,NACA,Proximity Label-MS
4383847,124605,N,NAV1,Proximity Label-MS
4383847,120832,N,NECAP2,Proximity Label-MS
4383847,125728,N,NEDD1,Proximity Label-MS
4383847,112663,N,NEK4,Proximity Label-MS
4383847,121591,N,NUFIP2,Proximity Label-MS
4383847,128613,N,PATL1,Proximity Label-MS
4383847,122507,N,SECISBP2,Proximity Label-MS
4383847,121029,N,SMG9,Proximity Label-MS
4383847,121507,N,SPC25,Proximity Label-MS
4383847,112608,N,SRP68,Proximity Label-MS
4383847,112657,N,STAU1,Proximity Label-MS
4383847,123514,N,TDRD3,Proximity Label-MS
4383847,118141,N,TNRC6A,Proximity Label-MS
4383847,116735,N,TNRC6B,Proximity Label-MS
4383847,115012,N,TTLL4,Proximity Label-MS
4383847,122795,N,ZCCHC6,Proximity Label-MS
4383847,120422,N,WDR60,Proximity Label-MS
4383847,120257,N,YTHDF1,Proximity Label-MS
4383847,128997,N,YTHDF3,Proximity Label-MS
4383847,113546,N,ZFAND5,Proximity Label-MS
4383847,116303,N,ZWINT,Proximity Label-MS
4383847,115448,N,G3BP1,Two-hybrid
4383847,115237,N,G3BP2,Two-hybrid
4383847,117939,N,PABPC1,Two-hybrid
4383859,108939,nsp10,GFER,Two-hybrid
4383859,106670,nsp10,AP2A2,Two-hybrid
4383860,127739,nsp12,USP54,Two-hybrid
4383916,115448,N,G3BP1,Two-hybrid
4383916,115237,N,G3BP2,Two-hybrid
4383916,117939,N,PABPC1,Two-hybrid
4383948,108939,nsp10ab,GFER,Two-hybrid
4383948,106670,nsp10ab,AP2A2,Two-hybrid
4383949,127739,nsp12ab,USP54,Two-hybrid
4383939,111548,nsp1ab,PRIM2,Affinity Capture-Western
4383850,111548,nsp1,PRIM2,Affinity Capture-Western
4383859,115244,nsp10,ARNT2,Proximity Label-MS
4383859,117764,nsp10,ELP4,Proximity Label-MS
4383859,112938,nsp10,TK1,Proximity Label-MS
4383859,114901,nsp10,VPS4B,Proximity Label-MS
4383866,106864,nsp11,ARAF,Proximity Label-MS
4383866,127632,nsp11,CAMSAP1,Proximity Label-MS
4383866,115349,nsp11,CHAF1A,Proximity Label-MS
4383866,107530,nsp11,CHD1,Proximity Label-MS
4383866,107848,nsp11,CSRP2,Proximity Label-MS
4383866,114028,nsp11,CUL4B,Proximity Label-MS
4383866,109857,nsp11,EIF3E,Proximity Label-MS
4383866,108888,nsp11,GART,Proximity Label-MS
4383866,116947,nsp11,LARP1,Proximity Label-MS
4383866,110287,nsp11,MAGEB2,Proximity Label-MS
4383866,124364,nsp11,MASTL,Proximity Label-MS
4383866,115014,nsp11,MDC1,Proximity Label-MS
4383866,122089,nsp11,NCAPG,Proximity Label-MS
4383866,117040,nsp11,PES1,Proximity Label-MS
4383866,117563,nsp11,PRPF31,Proximity Label-MS
4383866,129022,nsp11,RNF169,Proximity Label-MS
4383866,112063,nsp11,RPL19,Proximity Label-MS
4383866,115327,nsp11,ZBTB33,Proximity Label-MS
4383860,114511,nsp12,AIP,Proximity Label-MS
4383854,112589,nsp5,SPTBN1,Biochemical Activity
4383854,115400,nsp5,ARPC4,Biochemical Activity
